5030,2024-02-24,2,9042,local 3,Santa Marta
5031,2023-12-04,5,7176,local 3,Pereira
5032,2024-01-23,9,8981,local 2,Santa Marta
5033,2024-03-19,10,972,local 1,Bogotá
5034,2023-09-20,5,8827,local 2,Pereira
5035,2023-12-08,1,11779,local 1,Santa Marta
5036,2023-09-23,10,13835,local 1,Santa Marta
5037,2023-09-22,1,12221,local 3,Medellín
5038,2023-10-21,1,1195,local 2,Santa Marta
5039,2024-03-31,5,13007,local 1,Pereira
5040,2023-11-18,2,10923,local 3,Bogotá
5041,2024-02-02,5,4209,local 1,Santa Marta
5042,2024-03-01,3,2007,local 1,Bogotá
5043,2024-01-02,9,718,local 3,Pereira
5044,2023-10-29,9,3538,local 2,Santa Marta
5045,2024-02-27,9,10101,local 3,Santa Marta
5046,2024-03-27,2,12882,local 2,Santa Marta
5047,2023-12-05,4,289,local 2,Santa Marta
5048,2024-02-05,6,12576,local 2,Bogotá
5049,2023-12-08,5,9166,local 1,Bogotá
5050,2023-11-16,1,13734,local 2,Bogotá
5051,2024-03-01,1,5060,local 3,Pereira
5052,2023-11-17,2,10860,local 3,Medellín
5053,2024-03-01,4,12685,local 2,Medellín
5054,2024-03-22,1,957,local 1,Bogotá
5055,2024-01-31,8,9303,local 1,Medellín
5056,2023-11-29,7,4892,local 1,Bogotá
5057,2023-09-09,8,14240,local 3,Bogotá
5058,2023-12-02,1,7852,local 1,Medellín
5059,2024-01-13,4,7867,local 1,Santa Marta
5060,2023-11-03,3,14577,local 1,Bogotá
5061,2023-11-22,3,13106,local 1,Santa Marta
5062,2024-02-07,4,9050,local 2,Bogotá
5063,2023-09-16,5,3088,local 1,Medellín
5064,2024-01-24,2,6343,local 1,Bogotá
5065,2024-02-18,1,8168,local 2,Santa Marta
5066,2023-10-06,3,9084,local 2,Medellín
5067,2023-11-04,1,11777,local 3,Bogotá
5068,2024-03-19,8,5481,local 3,Pereira
5069,2023-12-28,4,7646,local 3,Bogotá
5070,2023-09-23,6,1495,local 2,Pereira
5071,2023-09-16,7,8915,local 1,Santa Marta
5072,2023-11-04,1,11343,local 3,Medellín
5073,2024-03-14,2,1597,local 2,Medellín
5074,2023-10-06,1,6723,local 1,Bogotá
5075,2024-03-13,9,10290,local 1,Pereira
5076,2024-03-06,6,9390,local 3,Pereira
5077,2023-09-27,10,14327,local 3,Santa Marta
5078,2023-10-27,10,7792,local 3,Medellín
5079,2024-01-12,1,11569,local 1,Pereira
5080,2024-01-16,1,4275,local 2,Santa Marta
5081,2023-12-14,3,1359,local 2,Medellín
5082,2024-03-13,6,7753,local 3,Bogotá
5083,2023-09-11,7,3206,local 1,Pereira
5084,2023-10-12,10,2679,local 2,Bogotá
5085,2023-10-19,3,4579,local 1,Bogotá
5086,2023-10-05,10,6681,local 1,Santa Marta
5087,2024-01-23,1,4585,local 2,Bogotá
5088,2024-01-16,9,498,local 3,Medellín
5089,2023-09-26,5,2233,local 2,Medellín
5090,2023-12-05,4,12344,local 1,Bogotá
5091,2023-11-28,2,9600,local 3,Bogotá
5092,2023-09-28,4,7001,local 1,Pereira
5093,2023-11-11,5,657,local 3,Santa Marta
5094,2023-11-24,9,10637,local 3,Medellín
5095,2023-09-10,7,1459,local 2,Santa Marta
5096,2023-10-31,10,10874,local 3,Bogotá
5097,2023-12-06,8,1102,local 1,Bogotá
5098,2024-03-29,5,3963,local 1,Medellín
5099,2024-01-20,7,1591,local 1,Bogotá
5100,2023-10-17,1,10681,local 3,Bogotá
5101,2023-09-16,3,541,local 2,Medellín
5102,2024-03-29,5,10784,local 2,Santa Marta
5103,2024-03-23,2,4945,local 2,Pereira
5104,2023-12-08,6,953,local 1,Bogotá
5105,2023-09-16,5,7737,local 3,Pereira
5106,2024-03-25,9,9196,local 2,Bogotá
5107,2024-03-10,10,4396,local 2,Pereira
5108,2024-02-14,2,5469,local 3,Bogotá
5109,2024-03-28,6,8830,local 2,Bogotá
5110,2023-10-01,8,9627,local 1,Medellín
5111,2023-09-06,2,4486,local 2,Bogotá
5112,2024-03-07,6,4318,local 1,Medellín
5113,2024-03-15,6,8276,local 2,Santa Marta
5114,2023-11-02,1,2156,local 3,Santa Marta
5115,2023-10-19,8,13053,local 2,Medellín
5116,2023-10-02,10,14709,local 3,Medellín
5117,2023-09-11,6,8977,local 2,Medellín
5118,2023-10-18,4,439,local 3,Santa Marta
5119,2023-11-16,2,2796,local 2,Pereira
5120,2023-09-07,10,841,local 3,Santa Marta
5121,2024-03-13,5,3164,local 1,Medellín
5122,2023-11-27,4,14028,local 3,Santa Marta
5123,2024-02-07,9,14606,local 2,Medellín
5124,2023-10-21,8,245,local 2,Bogotá
5125,2024-03-12,3,6589,local 2,Bogotá
5126,2024-02-24,1,13655,local 1,Santa Marta
5127,2023-09-28,9,997,local 3,Medellín
5128,2024-02-01,1,3545,local 3,Pereira
5129,2023-12-19,5,2409,local 3,Medellín
5130,2023-09-19,5,11386,local 2,Bogotá
5131,2023-10-31,9,5320,local 2,Santa Marta
5132,2023-12-04,7,10092,local 3,Santa Marta
5133,2024-02-11,1,4005,local 1,Bogotá
5134,2023-09-14,8,13919,local 1,Pereira
5135,2023-09-19,3,12486,local 2,Bogotá
5136,2023-09-21,2,8520,local 2,Bogotá
5137,2023-09-09,3,12113,local 3,Medellín
5138,2023-12-09,8,7839,local 2,Pereira
5139,2023-10-25,6,6796,local 2,Pereira
5140,2023-10-26,8,14282,local 3,Medellín
5141,2024-02-17,1,7727,local 3,Medellín
5142,2024-02-01,5,5173,local 3,Medellín
5143,2024-02-29,8,2597,local 1,Santa Marta
5144,2023-12-26,2,6312,local 3,Santa Marta
5145,2023-11-05,2,12931,local 1,Pereira
5146,2023-09-11,5,1139,local 1,Medellín
5147,2024-02-20,7,4155,local 2,Bogotá
5148,2023-09-15,3,8720,local 3,Bogotá
5149,2023-09-08,9,14445,local 3,Santa Marta
5150,2024-03-20,1,14156,local 3,Medellín
5151,2023-10-30,9,7325,local 2,Santa Marta
5152,2024-02-24,10,11723,local 1,Bogotá
5153,2023-10-20,3,8741,local 2,Santa Marta
5154,2023-10-21,4,5351,local 1,Bogotá
5155,2024-01-10,6,659,local 2,Santa Marta
5156,2024-02-22,2,12505,local 2,Bogotá
5157,2024-01-11,3,845,local 2,Santa Marta
5158,2023-09-05,9,4540,local 1,Bogotá
5159,2024-01-03,5,721,local 3,Bogotá
5160,2024-01-07,6,2623,local 3,Medellín
5161,2024-02-20,7,13310,local 3,Bogotá
5162,2024-02-07,2,10837,local 2,Medellín
5163,2024-02-24,10,12942,local 2,Santa Marta
5164,2023-11-13,2,12776,local 1,Santa Marta
5165,2023-10-05,6,6151,local 3,Santa Marta
5166,2024-03-11,6,1377,local 3,Pereira
5167,2024-01-15,6,9606,local 3,Bogotá
5168,2023-11-11,5,6209,local 1,Medellín
5169,2024-01-21,3,4599,local 2,Pereira
5170,2023-12-19,3,14991,local 3,Pereira
5171,2024-01-20,9,6661,local 2,Santa Marta
5172,2023-11-12,9,6212,local 3,Medellín
5173,2024-03-28,6,14742,local 1,Medellín
5174,2023-10-20,2,4094,local 3,Bogotá
5175,2023-10-13,8,1713,local 1,Pereira
5176,2024-01-09,5,9303,local 1,Bogotá
5177,2024-01-28,4,4269,local 2,Medellín
5178,2023-10-25,7,237,local 3,Bogotá
5179,2023-09-12,10,47,local 2,Medellín
5180,2024-02-17,3,14108,local 1,Bogotá
5181,2023-12-02,1,12145,local 1,Bogotá
5182,2023-11-14,5,12273,local 1,Pereira
5183,2023-10-24,9,7250,local 2,Bogotá
5184,2023-10-02,8,7760,local 2,Pereira
5185,2024-03-02,3,314,local 2,Pereira
5186,2023-10-17,8,5295,local 2,Santa Marta
5187,2023-10-23,2,6980,local 2,Medellín
5188,2023-09-05,4,3101,local 1,Medellín
5189,2024-01-06,1,13648,local 1,Medellín
5190,2023-12-07,10,11347,local 3,Santa Marta
5191,2023-09-20,10,3008,local 3,Santa Marta
5192,2023-11-28,9,2868,local 1,Santa Marta
5193,2024-03-31,3,3612,local 2,Bogotá
5194,2024-01-15,2,1902,local 3,Pereira
5195,2024-01-16,9,2475,local 3,Pereira
5196,2024-02-09,1,8968,local 1,Santa Marta
5197,2023-10-22,3,4862,local 2,Bogotá
5198,2023-10-13,10,12922,local 1,Bogotá
5199,2023-11-05,7,12346,local 3,Santa Marta
5200,2023-10-16,10,1681,local 3,Medellín
5201,2023-11-13,1,5204,local 3,Bogotá
5202,2023-12-23,2,5631,local 1,Pereira
5203,2024-02-15,2,10994,local 1,Bogotá
5204,2024-01-07,2,1438,local 3,Pereira
5205,2024-02-29,8,2318,local 3,Santa Marta
5206,2023-11-07,1,1342,local 2,Bogotá
5207,2024-01-28,10,208,local 2,Medellín
5208,2023-09-05,5,8302,local 2,Medellín
5209,2024-02-26,7,910,local 3,Bogotá
5210,2024-02-25,8,9647,local 2,Bogotá
5211,2024-02-11,8,3610,local 2,Pereira
5212,2023-10-31,4,6537,local 1,Medellín
5213,2023-09-12,2,7254,local 3,Pereira
5214,2024-02-21,7,9366,local 3,Bogotá
5215,2024-01-16,5,10616,local 3,Medellín
5216,2024-01-13,10,3549,local 1,Santa Marta
5217,2023-09-11,2,2154,local 2,Bogotá
5218,2024-01-31,4,14213,local 1,Bogotá
5219,2023-12-10,10,13756,local 1,Santa Marta
5220,2023-11-17,9,7129,local 1,Santa Marta
5221,2024-03-28,1,2815,local 3,Pereira
5222,2024-01-20,5,11908,local 1,Pereira
5223,2023-11-20,3,2610,local 2,Pereira
5224,2023-10-21,4,9842,local 2,Bogotá
5225,2023-09-25,1,268,local 1,Medellín
5226,2023-10-27,7,9143,local 1,Santa Marta
5227,2023-12-04,6,8595,local 2,Bogotá
5228,2024-02-11,6,3103,local 1,Bogotá
5229,2023-11-13,8,11796,local 2,Santa Marta
5230,2023-11-07,6,12362,local 3,Pereira
5231,2023-10-05,3,6111,local 2,Bogotá
5232,2023-10-06,9,14000,local 1,Santa Marta
5233,2023-11-29,4,11637,local 1,Medellín
5234,2023-10-30,5,12051,local 1,Santa Marta
5235,2024-01-07,10,3698,local 3,Santa Marta
5236,2024-01-11,8,7772,local 1,Medellín
5237,2024-03-16,8,9566,local 3,Pereira
5238,2023-11-26,7,4198,local 1,Medellín
5239,2023-11-15,3,3115,local 2,Bogotá
5240,2023-11-27,5,5358,local 1,Medellín
5241,2024-03-13,6,7729,local 2,Pereira
5242,2024-03-20,8,1782,local 3,Medellín
5243,2023-09-27,7,6801,local 3,Santa Marta
5244,2023-11-17,2,7145,local 3,Pereira
5245,2024-03-16,4,7230,local 3,Santa Marta
5246,2023-12-22,6,14560,local 1,Bogotá
5247,2023-12-07,1,5831,local 3,Medellín
5248,2023-11-03,10,9554,local 3,Santa Marta
5249,2024-03-30,7,10133,local 3,Bogotá
5250,2023-10-12,2,8871,local 3,Medellín
5251,2023-11-02,1,4129,local 3,Medellín
5252,2024-02-23,2,13989,local 1,Pereira
5253,2023-11-26,4,5819,local 1,Medellín
5254,2023-10-29,3,2760,local 1,Santa Marta
5255,2024-03-21,6,7634,local 2,Medellín
5256,2024-01-01,5,4778,local 3,Pereira
5257,2024-02-29,9,6116,local 3,Bogotá
5258,2023-10-12,5,773,local 2,Medellín
5259,2023-10-04,9,3912,local 3,Pereira
5260,2024-01-31,5,7705,local 1,Santa Marta
5261,2023-10-23,5,8463,local 1,Pereira
5262,2023-10-19,4,5155,local 2,Pereira
5263,2024-02-27,9,11531,local 2,Santa Marta
5264,2023-12-02,5,5879,local 3,Pereira
5265,2023-12-03,4,5426,local 2,Pereira
5266,2023-12-14,7,4010,local 3,Pereira
5267,2024-02-05,5,14396,local 3,Medellín
5268,2024-02-12,3,5325,local 2,Pereira
5269,2023-09-15,6,1401,local 2,Santa Marta
5270,2023-11-14,4,6534,local 1,Pereira
5271,2023-11-30,5,4150,local 2,Santa Marta
5272,2024-03-15,2,5552,local 2,Bogotá
5273,2024-03-27,4,3438,local 1,Santa Marta
5274,2024-03-03,9,2334,local 2,Santa Marta
5275,2024-02-07,9,14045,local 1,Santa Marta
5276,2024-03-08,6,9653,local 1,Santa Marta
5277,2024-03-01,5,13986,local 3,Bogotá
5278,2023-09-12,6,7297,local 2,Medellín
5279,2023-10-30,9,6272,local 1,Medellín
5280,2023-11-17,9,11853,local 3,Pereira
5281,2024-01-13,1,764,local 2,Santa Marta
5282,2023-09-10,8,3359,local 3,Pereira
5283,2023-11-25,10,12435,local 2,Medellín
5284,2023-10-28,4,2778,local 3,Santa Marta
5285,2024-01-02,6,6401,local 2,Pereira
5286,2024-03-17,4,2485,local 1,Medellín
5287,2024-01-09,5,12907,local 2,Santa Marta
5288,2023-11-28,4,4410,local 1,Pereira
5289,2023-10-30,9,14627,local 2,Santa Marta
5290,2024-02-11,7,1477,local 1,Bogotá
5291,2023-09-15,10,8904,local 2,Medellín
5292,2023-11-08,1,12931,local 2,Medellín
5293,2023-12-21,8,11068,local 2,Medellín
5294,2023-11-18,6,10897,local 1,Pereira
5295,2024-01-28,10,14246,local 1,Bogotá
5296,2024-01-24,4,11800,local 1,Bogotá
5297,2023-11-26,7,6505,local 3,Santa Marta
5298,2023-10-18,10,1563,local 1,Bogotá
5299,2023-12-22,8,11649,local 2,Santa Marta
5300,2024-03-17,4,3716,local 3,Medellín
5301,2024-03-01,3,188,local 1,Medellín
5302,2023-11-22,6,8290,local 3,Bogotá
5303,2023-12-14,10,361,local 2,Medellín
5304,2023-09-12,7,1413,local 1,Medellín
5305,2024-01-20,9,4509,local 2,Medellín
5306,2024-01-26,7,14022,local 1,Santa Marta
5307,2024-02-01,7,6540,local 2,Pereira
5308,2024-02-10,7,10034,local 2,Pereira
5309,2023-11-23,9,9505,local 3,Bogotá
5310,2023-12-17,5,4409,local 1,Pereira
5311,2023-09-11,3,7815,local 1,Santa Marta
5312,2024-03-29,4,3722,local 1,Medellín
5313,2024-01-26,6,3112,local 3,Bogotá
5314,2024-02-01,1,13885,local 2,Bogotá
5315,2023-09-25,2,1534,local 2,Bogotá
5316,2023-10-24,7,5912,local 2,Bogotá
5317,2023-10-19,9,11432,local 2,Santa Marta
5318,2023-12-31,5,12734,local 2,Santa Marta
5319,2024-02-18,3,11600,local 3,Santa Marta
5320,2024-02-02,2,14033,local 1,Pereira
5321,2024-03-14,4,196,local 3,Pereira
5322,2023-12-09,2,36,local 1,Pereira
5323,2023-10-01,3,2406,local 1,Santa Marta
5324,2023-11-17,1,14666,local 3,Medellín
5325,2024-01-04,1,107,local 2,Pereira
5326,2023-11-06,3,4877,local 1,Medellín
5327,2024-02-06,6,12950,local 1,Santa Marta
5328,2023-11-11,3,12388,local 2,Santa Marta
5329,2024-02-21,3,12377,local 1,Pereira
5330,2023-10-23,8,3103,local 3,Medellín
5331,2024-02-06,3,1976,local 2,Pereira
5332,2024-01-13,6,1685,local 3,Santa Marta
5333,2024-02-14,3,7905,local 2,Bogotá
5334,2024-02-08,3,2347,local 1,Santa Marta
5335,2023-10-05,9,7687,local 3,Pereira
5336,2023-12-26,5,865,local 2,Pereira
5337,2024-03-16,5,1369,local 2,Bogotá
5338,2024-01-30,1,9294,local 3,Pereira
5339,2023-10-28,2,3195,local 2,Santa Marta
5340,2023-09-17,1,8730,local 2,Bogotá
5341,2024-03-10,10,14045,local 1,Santa Marta
5342,2023-09-09,6,3881,local 3,Bogotá
5343,2023-09-29,5,4235,local 1,Medellín
5344,2024-03-01,9,3040,local 3,Bogotá
5345,2024-02-23,6,6346,local 2,Medellín
5346,2024-03-01,9,3377,local 2,Medellín
5347,2023-11-15,1,8796,local 1,Pereira
5348,2024-03-09,5,6654,local 3,Pereira
5349,2023-10-21,8,896,local 3,Pereira
5350,2024-02-13,7,1454,local 2,Pereira
5351,2023-09-08,2,8301,local 3,Bogotá
5352,2023-09-19,3,5274,local 3,Bogotá
5353,2024-01-21,8,3822,local 3,Santa Marta
5354,2024-01-14,7,11518,local 3,Santa Marta
5355,2023-12-19,10,14103,local 2,Medellín
5356,2023-12-24,8,5404,local 1,Santa Marta
5357,2024-03-19,8,7578,local 1,Pereira
5358,2024-02-22,9,1290,local 3,Bogotá
5359,2024-03-24,8,9322,local 2,Santa Marta
5360,2023-09-10,7,4330,local 3,Santa Marta
5361,2024-02-17,4,9433,local 1,Pereira
5362,2024-03-31,3,9370,local 3,Santa Marta
5363,2023-09-07,10,13255,local 2,Santa Marta
5364,2024-01-06,3,11187,local 3,Bogotá
5365,2024-03-16,2,2192,local 3,Pereira
5366,2023-09-11,9,7097,local 1,Medellín
5367,2024-01-16,5,9369,local 2,Medellín
5368,2024-03-18,4,12751,local 2,Medellín
5369,2023-12-29,2,11781,local 1,Medellín
5370,2023-11-21,4,4450,local 1,Medellín
5371,2024-01-07,5,8294,local 1,Bogotá
5372,2023-11-09,2,9646,local 3,Bogotá
5373,2023-11-22,1,7089,local 2,Bogotá
5374,2024-01-16,9,7562,local 2,Santa Marta
5375,2023-12-07,2,498,local 3,Santa Marta
5376,2023-12-16,2,7071,local 3,Santa Marta
5377,2023-09-10,3,2467,local 1,Santa Marta
5378,2023-10-25,7,2516,local 1,Pereira
5379,2023-09-13,10,1825,local 1,Medellín
5380,2024-03-02,3,2815,local 3,Pereira
5381,2024-01-25,7,5763,local 1,Bogotá
5382,2023-12-21,6,14698,local 2,Medellín
5383,2023-11-19,4,10802,local 3,Pereira
5384,2024-01-10,9,6222,local 1,Medellín
5385,2024-03-25,7,1386,local 3,Bogotá
5386,2024-01-07,7,4885,local 1,Santa Marta
5387,2023-11-18,1,14204,local 3,Medellín
5388,2024-01-03,6,5630,local 1,Medellín
5389,2024-02-29,8,13763,local 3,Pereira
5390,2024-03-17,5,14337,local 2,Santa Marta
5391,2024-02-23,4,12751,local 3,Santa Marta
5392,2023-10-08,4,1981,local 1,Medellín
5393,2024-03-06,3,8932,local 1,Bogotá
5394,2024-01-02,5,6456,local 1,Bogotá
5395,2023-10-31,4,13526,local 1,Santa Marta
5396,2023-12-27,10,13810,local 3,Pereira
5397,2024-01-30,2,4200,local 1,Santa Marta
5398,2023-09-15,4,13202,local 3,Pereira
5399,2024-01-19,7,2373,local 3,Santa Marta
5400,2024-03-06,8,9084,local 3,Medellín
5401,2024-02-26,4,6572,local 1,Pereira
5402,2023-10-29,2,14542,local 2,Pereira
5403,2023-10-26,2,9703,local 3,Bogotá
5404,2023-12-01,5,4981,local 2,Pereira
5405,2023-11-24,5,10394,local 2,Medellín
5406,2024-01-01,9,3833,local 3,Pereira
5407,2023-12-14,10,355,local 2,Pereira
5408,2024-01-16,6,12314,local 2,Santa Marta
5409,2024-01-24,7,2168,local 3,Santa Marta
5410,2023-12-03,6,6313,local 2,Pereira
5411,2024-01-20,3,13829,local 3,Pereira
5412,2024-02-23,10,7763,local 1,Santa Marta
5413,2023-11-30,2,3065,local 1,Santa Marta
5414,2023-10-28,8,530,local 1,Santa Marta
5415,2023-10-23,3,4703,local 2,Bogotá
5416,2024-01-12,5,11933,local 2,Medellín
5417,2024-02-26,7,5694,local 2,Medellín
5418,2023-11-15,1,4718,local 3,Medellín
5419,2023-11-15,10,4014,local 1,Bogotá
5420,2023-12-08,4,4832,local 3,Medellín
5421,2023-11-07,9,4216,local 2,Bogotá
5422,2024-02-10,3,12614,local 2,Pereira
5423,2023-10-12,10,5753,local 3,Pereira
5424,2024-01-03,2,12173,local 1,Pereira
5425,2023-09-17,5,8377,local 3,Pereira
5426,2024-03-31,2,3482,local 3,Medellín
5427,2023-09-13,3,13828,local 3,Medellín
5428,2023-12-21,10,4566,local 2,Pereira
5429,2023-09-21,1,1429,local 1,Pereira
5430,2024-01-20,5,13448,local 3,Medellín
5431,2024-03-17,9,4718,local 3,Bogotá
5432,2024-03-02,8,1784,local 1,Pereira
5433,2023-09-07,9,3424,local 2,Medellín
5434,2024-03-31,1,2177,local 3,Bogotá
5435,2024-03-05,2,14642,local 2,Pereira
5436,2023-10-10,3,106,local 1,Santa Marta
5437,2023-11-21,5,4338,local 1,Pereira
5438,2023-09-05,7,12716,local 3,Medellín
5439,2024-03-27,3,3960,local 2,Bogotá
5440,2023-09-18,10,10487,local 3,Santa Marta
5441,2024-02-28,2,3674,local 1,Medellín
5442,2023-10-31,2,14199,local 2,Bogotá
5443,2024-01-27,6,5646,local 1,Bogotá
5444,2023-12-30,5,13568,local 1,Medellín
5445,2023-11-16,6,10431,local 2,Pereira
5446,2023-11-23,4,12593,local 2,Santa Marta
5447,2024-01-26,6,3275,local 1,Bogotá
5448,2023-10-21,5,10088,local 3,Pereira
5449,2024-01-29,3,9772,local 2,Bogotá
5450,2024-01-23,7,822,local 2,Bogotá
5451,2023-09-16,2,9087,local 2,Bogotá
5452,2023-10-06,10,1790,local 1,Pereira
5453,2024-03-02,9,6481,local 3,Medellín
5454,2024-02-11,2,4158,local 3,Santa Marta
5455,2023-10-29,6,558,local 2,Bogotá
5456,2023-10-10,6,13221,local 1,Santa Marta
5457,2024-01-12,3,12420,local 1,Santa Marta
5458,2024-01-30,3,6057,local 2,Medellín
5459,2024-03-15,5,6399,local 3,Pereira
5460,2024-02-11,10,6946,local 3,Medellín
5461,2023-11-09,6,12743,local 3,Medellín
5462,2024-02-20,8,6812,local 1,Medellín
5463,2023-11-14,2,8216,local 3,Santa Marta
5464,2024-03-15,5,6390,local 2,Pereira
5465,2024-03-22,2,2768,local 3,Santa Marta
5466,2024-01-26,3,1631,local 2,Bogotá
5467,2023-11-12,4,13003,local 1,Pereira
5468,2023-12-02,9,7840,local 3,Medellín
5469,2024-02-16,3,14264,local 3,Bogotá
5470,2024-02-04,2,3317,local 2,Bogotá
5471,2023-12-13,4,13896,local 3,Pereira
5472,2024-01-27,1,8410,local 1,Bogotá
5473,2023-11-02,8,5718,local 2,Medellín
5474,2024-02-04,8,2976,local 3,Santa Marta
5475,2024-02-12,5,4823,local 2,Medellín
5476,2024-03-26,3,11357,local 2,Santa Marta
5477,2024-03-27,2,9106,local 2,Bogotá
5478,2024-03-13,7,10500,local 3,Bogotá
5479,2023-10-12,8,563,local 3,Bogotá
5480,2024-02-08,8,13619,local 2,Pereira
5481,2024-02-14,5,150,local 2,Santa Marta
5482,2023-10-15,2,5787,local 2,Medellín
5483,2023-09-18,8,3817,local 2,Bogotá
5484,2024-01-13,3,11065,local 1,Pereira
5485,2024-03-11,10,5674,local 2,Bogotá
5486,2023-09-29,1,189,local 1,Medellín
5487,2023-12-29,2,8922,local 2,Pereira
5488,2023-12-08,7,5263,local 3,Pereira
5489,2023-11-15,9,5693,local 3,Medellín
5490,2023-10-19,4,2677,local 2,Medellín
5491,2024-03-01,9,4255,local 3,Medellín
5492,2024-01-18,4,12960,local 1,Pereira
5493,2024-01-21,4,12071,local 2,Bogotá
5494,2023-12-04,4,1062,local 1,Pereira
5495,2024-03-21,4,6883,local 2,Santa Marta
5496,2024-03-31,8,7860,local 1,Bogotá
5497,2023-11-14,5,2432,local 2,Santa Marta
5498,2023-11-23,8,11882,local 3,Santa Marta
5499,2023-09-26,3,4686,local 1,Medellín
5500,2024-01-19,10,11732,local 1,Bogotá
5501,2023-09-23,6,6635,local 2,Santa Marta
5502,2023-11-27,8,632,local 1,Santa Marta
5503,2024-01-14,9,4492,local 1,Santa Marta
5504,2024-01-11,8,5835,local 1,Pereira
5505,2024-01-14,6,14447,local 3,Pereira
5506,2023-12-14,4,13116,local 1,Medellín
5507,2023-12-11,6,9210,local 3,Santa Marta
5508,2023-12-25,4,7060,local 1,Santa Marta
5509,2023-09-07,3,10626,local 2,Bogotá
5510,2024-03-19,3,9779,local 3,Santa Marta
5511,2023-12-20,6,10386,local 1,Pereira
5512,2023-10-14,1,9660,local 3,Bogotá
5513,2023-10-25,6,1214,local 1,Bogotá
5514,2024-01-27,10,13543,local 1,Santa Marta
5515,2024-01-06,2,8670,local 1,Medellín
5516,2023-10-10,5,9110,local 3,Pereira
5517,2023-09-28,3,12568,local 1,Bogotá
5518,2023-09-25,4,13328,local 3,Medellín
5519,2023-12-30,9,3877,local 1,Medellín
5520,2024-01-28,5,7827,local 1,Medellín
5521,2023-12-23,7,7204,local 1,Bogotá
5522,2023-11-05,8,6572,local 1,Medellín
5523,2023-12-31,3,12350,local 1,Bogotá
5524,2023-11-27,7,8157,local 3,Santa Marta
5525,2024-01-10,4,11723,local 2,Santa Marta
5526,2024-03-12,4,9264,local 3,Santa Marta
5527,2023-11-18,7,13661,local 1,Pereira
5528,2024-03-09,9,7927,local 3,Medellín
5529,2023-11-25,5,12196,local 1,Medellín
5530,2024-01-23,4,10691,local 1,Medellín
5531,2023-12-20,4,12174,local 2,Medellín
5532,2024-03-08,4,2595,local 1,Bogotá
5533,2024-03-24,8,3727,local 1,Bogotá
5534,2023-11-26,1,6856,local 3,Medellín
5535,2024-03-05,7,4564,local 3,Bogotá
5536,2024-03-06,5,14083,local 3,Medellín
5537,2024-01-21,5,149,local 1,Santa Marta
5538,2024-02-27,3,1179,local 1,Medellín
5539,2024-03-19,1,4795,local 1,Medellín
5540,2024-03-04,3,6768,local 2,Santa Marta
5541,2024-01-30,5,1888,local 3,Pereira
5542,2023-12-07,10,4070,local 2,Medellín
5543,2023-10-17,10,3243,local 1,Pereira
5544,2023-12-18,5,14277,local 1,Medellín
5545,2023-12-17,10,12155,local 3,Pereira
5546,2023-12-29,8,9212,local 1,Pereira
5547,2023-10-27,6,7398,local 2,Medellín
5548,2024-01-25,1,5513,local 3,Medellín
5549,2024-03-05,1,7380,local 1,Bogotá
5550,2023-10-21,6,10521,local 3,Bogotá
5551,2024-02-08,5,7883,local 2,Bogotá
5552,2023-12-15,6,12832,local 3,Santa Marta
5553,2023-09-27,2,5738,local 2,Santa Marta
5554,2024-03-02,1,10456,local 2,Santa Marta
5555,2024-03-31,8,13366,local 3,Pereira
5556,2024-03-18,7,7232,local 1,Medellín
5557,2023-10-06,5,4947,local 1,Bogotá
5558,2024-02-01,2,4672,local 1,Pereira
5559,2023-10-25,7,3439,local 3,Bogotá
5560,2024-01-24,3,14417,local 3,Medellín
5561,2023-12-03,3,4790,local 3,Medellín
5562,2024-02-21,2,13323,local 3,Bogotá
5563,2023-12-16,6,12576,local 3,Pereira
5564,2023-09-30,8,8908,local 2,Bogotá
5565,2023-12-09,2,9484,local 1,Bogotá
5566,2023-12-21,3,8309,local 2,Medellín
5567,2024-01-14,8,5845,local 3,Pereira
5568,2023-10-20,1,10458,local 2,Pereira
5569,2024-01-29,4,11982,local 3,Pereira
5570,2023-09-21,3,8263,local 1,Medellín
5571,2023-12-17,2,5323,local 1,Santa Marta
5572,2023-12-12,9,12011,local 3,Bogotá
5573,2024-01-30,7,4694,local 1,Medellín
5574,2024-03-05,7,6283,local 3,Medellín
5575,2024-02-17,5,1009,local 2,Medellín
5576,2024-01-10,7,7489,local 1,Bogotá
5577,2023-11-25,1,9966,local 1,Santa Marta
5578,2023-10-12,4,11416,local 3,Medellín
5579,2023-11-26,3,325,local 3,Bogotá
5580,2023-10-15,4,13096,local 3,Bogotá
5581,2023-12-09,9,3763,local 2,Bogotá
5582,2023-12-22,7,3709,local 3,Santa Marta
5583,2024-01-07,8,2396,local 1,Medellín
5584,2023-10-05,10,336,local 3,Medellín
5585,2024-02-10,9,1296,local 1,Santa Marta
5586,2023-10-04,6,11009,local 2,Santa Marta
5587,2023-11-25,6,6014,local 2,Pereira
5588,2023-10-16,6,8589,local 2,Santa Marta
5589,2023-12-02,2,11071,local 3,Santa Marta
5590,2023-09-21,10,4451,local 2,Medellín
5591,2024-02-23,10,12453,local 1,Pereira
5592,2024-03-27,1,14275,local 2,Pereira
5593,2023-12-04,3,12842,local 1,Santa Marta
5594,2024-02-17,6,1336,local 3,Medellín
5595,2023-11-28,7,3698,local 2,Santa Marta
5596,2023-10-03,9,3036,local 3,Medellín
